rid,date,origin,destination,gbtt_ptd,gbtt_pta,toc_code
202404096728860,2024-04-09,KGX,EDB,1830,2316,GR
202404106728860,2024-04-10,KGX,EDB,1830,2316,GR
202404116728860,2024-04-11,KGX,EDB,1830,2316,GR
202404126728860,2024-04-12,KGX,EDB,1830,2316,GR
202404086728868,2024-04-08,KGX,EDB,1900,2324,GR
202404096728868,2024-04-09,KGX,EDB,1900,2324,GR
202404106728868,2024-04-10,KGX,EDB,1900,2324,GR
202404116728868,2024-04-11,KGX,EDB,1900,2324,GR
202404126728868,2024-04-12,KGX,EDB,1900,2324,GR
202404156728789,2024-04-15,KGX,ABD,1600,2020,GR
202404166728789,2024-04-16,KGX,ABD,1600,2020,GR
202404176728789,2024-04-17,KGX,ABD,1600,2020,GR
202404186728789,2024-04-18,KGX,ABD,1600,2020,GR
202404196728789,2024-04-19,KGX,ABD,1600,2020,GR
202404156728837,2024-04-15,KGX,EDB,1630,2114,GR
202404166728837,2024-04-16,KGX,EDB,1630,2114,GR
202404176728837,2024-04-17,KGX,EDB,1630,2114,GR
202404186728837,2024-04-18,KGX,EDB,1630,2114,GR
202404197814471,2024-04-19,KGX,EDB,1630,2124,GR
202404156728855,2024-04-15,KGX,EDB,1700,2124,GR
202404166728855,2024-04-16,KGX,EDB,1700,2124,GR
202404176728855,2024-04-17,KGX,EDB,1700,2124,GR
202404186728855,2024-04-18,KGX,EDB,1700,2124,GR
202404156728859,2024-04-15,KGX,EDB,1730,2208,GR
202404166728859,2024-04-16,KGX,EDB,1730,2208,GR
202404176728859,2024-04-17,KGX,EDB,1730,2208,GR
202404186728859,2024-04-18,KGX,EDB,1730,2208,GR
202404196728859,2024-04-19,KGX,EDB,1730,2208,GR
202404156728885,2024-04-15,KGX,EDB,1800,2220,GR
202404166728885,2024-04-16,KGX,EDB,1800,2220,GR
202404176728885,2024-04-17,KGX,EDB,1800,2220,GR
202404186728885,2024-04-18,KGX,EDB,1800,2220,GR
202404196728885,2024-04-19,KGX,EDB,1800,2220,GR
202404156728860,2024-04-15,KGX,EDB,1830,2316,GR
202404166728860,2024-04-16,KGX,EDB,1830,2316,GR
202404176728860,2024-04-17,KGX,EDB,1830,2316,GR
202404186728860,2024-04-18,KGX,EDB,1830,2316,GR
202404197814469,2024-04-19,KGX,EDB,1830,2316,GR
202404156728868,2024-04-15,KGX,EDB,1900,2324,GR
202404166728868,2024-04-16,KGX,EDB,1900,2324,GR
202404176728868,2024-04-17,KGX,EDB,1900,2324,GR
202404186728868,2024-04-18,KGX,EDB,1900,2324,GR
202404196728868,2024-04-19,KGX,EDB,1900,2324,GR
202404226728789,2024-04-22,KGX,ABD,1600,2020,GR
202404236728789,2024-04-23,KGX,ABD,1600,2020,GR
202404246728789,2024-04-24,KGX,ABD,1600,2020,GR
202404256728789,2024-04-25,KGX,ABD,1600,2020,GR
202404266728789,2024-04-26,KGX,ABD,1600,2020,GR
202404226728837,2024-04-22,KGX,EDB,1630,2114,GR
202404236728837,2024-04-23,KGX,EDB,1630,2114,GR
202404246728837,2024-04-24,KGX,EDB,1630,2114,GR
202404256728837,2024-04-25,KGX,EDB,1630,2114,GR
202404266728837,2024-04-26,KGX,EDB,1630,2114,GR
202404226728855,2024-04-22,KGX,EDB,1700,2124,GR
202404236728855,2024-04-23,KGX,EDB,1700,2124,GR
202404246728855,2024-04-24,KGX,EDB,1700,2124,GR
202404256728855,2024-04-25,KGX,EDB,1700,2124,GR
202404266728855,2024-04-26,KGX,EDB,1700,2124,GR
202404226728859,2024-04-22,KGX,EDB,1730,2208,GR
202404236728859,2024-04-23,KGX,EDB,1730,2208,GR
202404246728859,2024-04-24,KGX,EDB,1730,2208,GR
202404256728859,2024-04-25,KGX,EDB,1730,2208,GR
202404266728859,2024-04-26,KGX,EDB,1730,2208,GR
202404226728885,2024-04-22,KGX,EDB,1800,2220,GR
202404236728885,2024-04-23,KGX,EDB,1800,2220,GR
202404246728885,2024-04-24,KGX,EDB,1800,2220,GR
202404256728885,2024-04-25,KGX,EDB,1800,2220,GR
202404266728885,2024-04-26,KGX,EDB,1800,2220,GR
202404226728860,2024-04-22,KGX,EDB,1830,2316,GR
202404236728860,2024-04-23,KGX,EDB,1830,2316,GR
202404246728860,2024-04-24,KGX,EDB,1830,2316,GR
202404256728860,2024-04-25,KGX,EDB,1830,2316,GR
202404266728860,2024-04-26,KGX,EDB,1830,2316,GR
202404226728868,2024-04-22,KGX,EDB,1900,2324,GR
202404236728868,2024-04-23,KGX,EDB,1900,2324,GR
202404246728868,2024-04-24,KGX,EDB,1900,2324,GR
202404256728868,2024-04-25,KGX,EDB,1900,2324,GR
202404266728868,2024-04-26,KGX,EDB,1900,2324,GR
202404296728789,2024-04-29,KGX,ABD,1600,2020,GR
202404306728789,2024-04-30,KGX,ABD,1600,2020,GR
202405016728789,2024-05-01,KGX,ABD,1600,2020,GR
202405026728789,2024-05-02,KGX,ABD,1600,2020,GR
202405036728789,2024-05-03,KGX,ABD,1600,2020,GR
202404296728837,2024-04-29,KGX,EDB,1630,2114,GR
202404306728837,2024-04-30,KGX,EDB,1630,2114,GR
202405016728837,2024-05-01,KGX,EDB,1630,2114,GR
202405026728837,2024-05-02,KGX,EDB,1630,2114,GR
202405036728837,2024-05-03,KGX,EDB,1630,2114,GR
202404296728855,2024-04-29,KGX,EDB,1700,2124,GR
202404306728855,2024-04-30,KGX,EDB,1700,2124,GR
202405016728855,2024-05-01,KGX,EDB,1700,2124,GR
202405026728855,2024-05-02,KGX,EDB,1700,2124,GR
202405036728855,2024-05-03,KGX,EDB,1700,2124,GR
202404296728859,2024-04-29,KGX,EDB,1730,2208,GR
202404306728859,2024-04-30,KGX,EDB,1730,2208,GR
202405016728859,2024-05-01,KGX,EDB,1730,2208,GR
202405026728859,2024-05-02,KGX,EDB,1730,2208,GR
202405036728859,2024-05-03,KGX,EDB,1730,2208,GR
202404296728885,2024-04-29,KGX,EDB,1800,2220,GR
202404306728885,2024-04-30,KGX,EDB,1800,2220,GR
202405016728885,2024-05-01,KGX,EDB,1800,2220,GR
202405026728885,2024-05-02,KGX,EDB,1800,2220,GR
202405036728885,2024-05-03,KGX,EDB,1800,2220,GR
202404296728860,2024-04-29,KGX,EDB,1830,2316,GR
202404306728860,2024-04-30,KGX,EDB,1830,2316,GR
202405016728860,2024-05-01,KGX,EDB,1830,2316,GR
202405026728860,2024-05-02,KGX,EDB,1830,2316,GR
202405036728860,2024-05-03,KGX,EDB,1830,2316,GR
202404296728868,2024-04-29,KGX,EDB,1900,2324,GR
202404306728868,2024-04-30,KGX,EDB,1900,2324,GR
202405016728868,2024-05-01,KGX,EDB,1900,2324,GR
202405026728868,2024-05-02,KGX,EDB,1900,2324,GR
202405036728868,2024-05-03,KGX,EDB,1900,2324,GR
202405066728789,2024-05-06,KGX,ABD,1600,2020,GR
202405076728789,2024-05-07,KGX,ABD,1600,2020,GR
202405086728789,2024-05-08,KGX,ABD,1600,2020,GR
202405106728789,2024-05-10,KGX,ABD,1600,2020,GR
202405097816750,2024-05-09,KGX,EDB,1600,2023,GR
202405066728837,2024-05-06,KGX,EDB,1630,2114,GR
202405076728837,2024-05-07,KGX,EDB,1630,2114,GR
202405086728837,2024-05-08,KGX,EDB,1630,2114,GR
202405106728837,2024-05-10,KGX,EDB,1630,2114,GR
202405066728855,2024-05-06,KGX,EDB,1700,2124,GR
202405076728855,2024-05-07,KGX,EDB,1700,2124,GR
202405086728855,2024-05-08,KGX,EDB,1700,2124,GR
202405097816749,2024-05-09,KGX,EDB,1700,2124,GR
202405106728855,2024-05-10,KGX,EDB,1700,2124,GR
202405066728859,2024-05-06,KGX,EDB,1730,2208,GR
202405076728859,2024-05-07,KGX,EDB,1730,2208,GR
202405086728859,2024-05-08,KGX,EDB,1730,2208,GR
202405106728859,2024-05-10,KGX,EDB,1730,2208,GR
202405066728885,2024-05-06,KGX,EDB,1800,2220,GR
202405076728885,2024-05-07,KGX,EDB,1800,2220,GR
202405086728885,2024-05-08,KGX,EDB,1800,2220,GR
202405106728885,2024-05-10,KGX,EDB,1800,2220,GR
202405066728860,2024-05-06,KGX,EDB,1830,2316,GR
202405076728860,2024-05-07,KGX,EDB,1830,2316,GR
202405086728860,2024-05-08,KGX,EDB,1830,2316,GR
202405106728860,2024-05-10,KGX,EDB,1830,2316,GR
202405066728868,2024-05-06,KGX,EDB,1900,2324,GR
202405076728868,2024-05-07,KGX,EDB,1900,2324,GR
202405086728868,2024-05-08,KGX,EDB,1900,2324,GR
202405106728868,2024-05-10,KGX,EDB,1900,2324,GR
202405136728789,2024-05-13,KGX,ABD,1600,2020,GR
202405146728789,2024-05-14,KGX,ABD,1600,2020,GR
202405156728789,2024-05-15,KGX,ABD,1600,2020,GR
202405166728789,2024-05-16,KGX,ABD,1600,2020,GR
202405176728789,2024-05-17,KGX,ABD,1600,2020,GR
202405136728837,2024-05-13,KGX,EDB,1630,2114,GR
202405146728837,2024-05-14,KGX,EDB,1630,2114,GR
202405156728837,2024-05-15,KGX,EDB,1630,2114,GR
202405166728837,2024-05-16,KGX,EDB,1630,2114,GR
202405176728837,2024-05-17,KGX,EDB,1630,2114,GR
202405136728855,2024-05-13,KGX,EDB,1700,2124,GR
202405146728855,2024-05-14,KGX,EDB,1700,2124,GR
202405156728855,2024-05-15,KGX,EDB,1700,2124,GR
202405166728855,2024-05-16,KGX,EDB,1700,2124,GR
202405176728855,2024-05-17,KGX,EDB,1700,2124,GR
202405136728859,2024-05-13,KGX,EDB,1730,2208,GR
202405146728859,2024-05-14,KGX,EDB,1730,2208,GR
202405156728859,2024-05-15,KGX,EDB,1730,2208,GR
202405166728859,2024-05-16,KGX,EDB,1730,2208,GR
202405176728859,2024-05-17,KGX,EDB,1730,2208,GR
202405136728885,2024-05-13,KGX,EDB,1800,2220,GR
202405146728885,2024-05-14,KGX,EDB,1800,2220,GR
202405156728885,2024-05-15,KGX,EDB,1800,2220,GR
202405166728885,2024-05-16,KGX,EDB,1800,2220,GR
202405176728885,2024-05-17,KGX,EDB,1800,2220,GR
202405136728860,2024-05-13,KGX,EDB,1830,2316,GR
202405146728860,2024-05-14,KGX,EDB,1830,2316,GR
202405156728860,2024-05-15,KGX,EDB,1830,2316,GR
202405166728860,2024-05-16,KGX,EDB,1830,2316,GR
202405176728860,2024-05-17,KGX,EDB,1830,2316,GR
202405136728868,2024-05-13,KGX,EDB,1900,2324,GR
202405146728868,2024-05-14,KGX,EDB,1900,2324,GR
202405156728868,2024-05-15,KGX,EDB,1900,2324,GR
202405166728868,2024-05-16,KGX,EDB,1900,2324,GR
202405176728868,2024-05-17,KGX,EDB,1900,2324,GR
202405206728789,2024-05-20,KGX,ABD,1600,2020,GR
202405216728789,2024-05-21,KGX,ABD,1600,2020,GR
202405226728789,2024-05-22,KGX,ABD,1600,2020,GR
202405236728789,2024-05-23,KGX,ABD,1600,2020,GR
202405246728789,2024-05-24,KGX,ABD,1600,2020,GR
202405206728837,2024-05-20,KGX,EDB,1630,2114,GR
202405216728837,2024-05-21,KGX,EDB,1630,2114,GR
202405226728837,2024-05-22,KGX,EDB,1630,2114,GR
202405236728837,2024-05-23,KGX,EDB,1630,2114,GR
202405246728837,2024-05-24,KGX,EDB,1630,2114,GR
202405206728855,2024-05-20,KGX,EDB,1700,2124,GR
202405216728855,2024-05-21,KGX,EDB,1700,2124,GR
202405226728855,2024-05-22,KGX,EDB,1700,2124,GR
202405236728855,2024-05-23,KGX,EDB,1700,2124,GR
202405246728855,2024-05-24,KGX,EDB,1700,2124,GR
202405206728859,2024-05-20,KGX,EDB,1730,2208,GR
202405216728859,2024-05-21,KGX,EDB,1730,2208,GR
202405236728859,2024-05-23,KGX,EDB,1730,2208,GR
202405246728859,2024-05-24,KGX,EDB,1730,2208,GR
202405206728885,2024-05-20,KGX,EDB,1800,2220,GR
202405216728885,2024-05-21,KGX,EDB,1800,2220,GR
202405236728885,2024-05-23,KGX,EDB,1800,2220,GR
202405246728885,2024-05-24,KGX,EDB,1800,2220,GR
202405206728860,2024-05-20,KGX,EDB,1830,2316,GR
202405216728860,2024-05-21,KGX,EDB,1830,2316,GR
202405236728860,2024-05-23,KGX,EDB,1830,2316,GR
202405246728860,2024-05-24,KGX,EDB,1830,2316,GR
202405206728868,2024-05-20,KGX,EDB,1900,2324,GR
202405216728868,2024-05-21,KGX,EDB,1900,2324,GR
202405236728868,2024-05-23,KGX,EDB,1900,2324,GR
202405246728868,2024-05-24,KGX,EDB,1900,2324,GR
202405276728789,2024-05-27,KGX,ABD,1600,2020,GR
202405286728789,2024-05-28,KGX,ABD,1600,2020,GR
202405296728789,2024-05-29,KGX,ABD,1600,2020,GR
202405306728789,2024-05-30,KGX,ABD,1600,2020,GR
202405316728789,2024-05-31,KGX,ABD,1600,2020,GR
202405276728837,2024-05-27,KGX,EDB,1630,2114,GR
202405286728837,2024-05-28,KGX,EDB,1630,2114,GR
202405296728837,2024-05-29,KGX,EDB,1630,2114,GR
202405306728837,2024-05-30,KGX,EDB,1630,2114,GR
202405316728837,2024-05-31,KGX,EDB,1630,2114,GR
202405276728855,2024-05-27,KGX,EDB,1700,2124,GR
202405286728855,2024-05-28,KGX,EDB,1700,2124,GR
202405296728855,2024-05-29,KGX,EDB,1700,2124,GR
202405306728855,2024-05-30,KGX,EDB,1700,2124,GR
202405316728855,2024-05-31,KGX,EDB,1700,2124,GR
202405276728859,2024-05-27,KGX,EDB,1730,2208,GR
202405286728859,2024-05-28,KGX,EDB,1730,2208,GR
202405296728859,2024-05-29,KGX,EDB,1730,2208,GR
202405306728859,2024-05-30,KGX,EDB,1730,2208,GR
202405316728859,2024-05-31,KGX,EDB,1730,2208,GR
202405276728885,2024-05-27,KGX,EDB,1800,2220,GR
202405286728885,2024-05-28,KGX,EDB,1800,2220,GR
202405296728885,2024-05-29,KGX,EDB,1800,2220,GR
202405306728885,2024-05-30,KGX,EDB,1800,2220,GR
202405316728885,2024-05-31,KGX,EDB,1800,2220,GR
202405276728860,2024-05-27,KGX,EDB,1830,2316,GR
202405286728860,2024-05-28,KGX,EDB,1830,2316,GR
202405296728860,2024-05-29,KGX,EDB,1830,2316,GR
202405306728860,2024-05-30,KGX,EDB,1830,2316,GR
202405316728860,2024-05-31,KGX,EDB,1830,2316,GR
202405276728868,2024-05-27,KGX,EDB,1900,2324,GR
202405286728868,2024-05-28,KGX,EDB,1900,2324,GR
202405296728868,2024-05-29,KGX,EDB,1900,2324,GR
202405306728868,2024-05-30,KGX,EDB,1900,2324,GR
202405316728868,2024-05-31,KGX,EDB,1900,2324,GR
202406036746722,2024-06-03,KGX,ABD,1600,2020,GR
202406046746722,2024-06-04,KGX,ABD,1600,2020,GR
202406056746722,2024-06-05,KGX,ABD,1600,2020,GR
202406066746722,2024-06-06,KGX,ABD,1600,2020,GR
202406076746722,2024-06-07,KGX,ABD,1600,2020,GR
202406036746839,2024-06-03,KGX,EDB,1630,2114,GR
202406046746839,2024-06-04,KGX,EDB,1630,2114,GR
202406056746839,2024-06-05,KGX,EDB,1630,2114,GR
202406066746839,2024-06-06,KGX,EDB,1630,2114,GR
202406076746839,2024-06-07,KGX,EDB,1630,2114,GR
202406036746786,2024-06-03,KGX,EDB,1700,2125,GR
202406046746786,2024-06-04,KGX,EDB,1700,2125,GR
202406056746786,2024-06-05,KGX,EDB,1700,2125,GR
202406066746786,2024-06-06,KGX,EDB,1700,2125,GR
202406076746786,2024-06-07,KGX,EDB,1700,2125,GR
202406036746693,2024-06-03,KGX,EDB,1730,2208,GR
202406046746693,2024-06-04,KGX,EDB,1730,2208,GR
202406056746693,2024-06-05,KGX,EDB,1730,2208,GR
202406066746693,2024-06-06,KGX,EDB,1730,2208,GR
202406076746693,2024-06-07,KGX,EDB,1730,2208,GR
202406036747075,2024-06-03,KGX,EDB,1800,2220,GR
202406046747075,2024-06-04,KGX,EDB,1800,2220,GR
202406056747075,2024-06-05,KGX,EDB,1800,2220,GR
202406066747075,2024-06-06,KGX,EDB,1800,2220,GR
202406076747075,2024-06-07,KGX,EDB,1800,2220,GR
202406036746690,2024-06-03,KGX,EDB,1830,2316,GR
202406046746690,2024-06-04,KGX,EDB,1830,2316,GR
202406056746690,2024-06-05,KGX,EDB,1830,2316,GR
202406066746690,2024-06-06,KGX,EDB,1830,2316,GR
202406076746690,2024-06-07,KGX,EDB,1830,2316,GR
202406036746759,2024-06-03,KGX,EDB,1900,2324,GR
202406046746759,2024-06-04,KGX,EDB,1900,2324,GR
202406056746759,2024-06-05,KGX,EDB,1900,2324,GR
202406066746759,2024-06-06,KGX,EDB,1900,2324,GR
202406076746759,2024-06-07,KGX,EDB,1900,2324,GR
202406106746722,2024-06-10,KGX,ABD,1600,2020,GR
202406116746722,2024-06-11,KGX,ABD,1600,2020,GR
202406126746722,2024-06-12,KGX,ABD,1600,2020,GR
202406136746722,2024-06-13,KGX,ABD,1600,2020,GR
202406146746722,2024-06-14,KGX,ABD,1600,2020,GR
202406106746839,2024-06-10,KGX,EDB,1630,2114,GR
202406116746839,2024-06-11,KGX,EDB,1630,2114,GR
202406126746839,2024-06-12,KGX,EDB,1630,2114,GR
202406136746839,2024-06-13,KGX,EDB,1630,2114,GR
202406146746839,2024-06-14,KGX,EDB,1630,2114,GR
202406106746786,2024-06-10,KGX,EDB,1700,2125,GR
202406116746786,2024-06-11,KGX,EDB,1700,2125,GR
202406126746786,2024-06-12,KGX,EDB,1700,2125,GR
202406136746786,2024-06-13,KGX,EDB,1700,2125,GR
202406146746786,2024-06-14,KGX,EDB,1700,2125,GR
202406106746693,2024-06-10,KGX,EDB,1730,2208,GR
202406116746693,2024-06-11,KGX,EDB,1730,2208,GR
202406126746693,2024-06-12,KGX,EDB,1730,2208,GR
202406136746693,2024-06-13,KGX,EDB,1730,2208,GR
202406146746693,2024-06-14,KGX,EDB,1730,2208,GR
202406106747075,2024-06-10,KGX,EDB,1800,2220,GR
202406116747075,2024-06-11,KGX,EDB,1800,2220,GR
202406126747075,2024-06-12,KGX,EDB,1800,2220,GR
202406136747075,2024-06-13,KGX,EDB,1800,2220,GR
202406146747075,2024-06-14,KGX,EDB,1800,2220,GR
202406106746690,2024-06-10,KGX,EDB,1830,2316,GR
202406116746690,2024-06-11,KGX,EDB,1830,2316,GR
202406126746690,2024-06-12,KGX,EDB,1830,2316,GR
202406136746690,2024-06-13,KGX,EDB,1830,2316,GR
202406146746690,2024-06-14,KGX,EDB,1830,2316,GR
202406106746759,2024-06-10,KGX,EDB,1900,2324,GR
202406116746759,2024-06-11,KGX,EDB,1900,2324,GR
202406126746759,2024-06-12,KGX,EDB,1900,2324,GR
202406136746759,2024-06-13,KGX,EDB,1900,2324,GR
202406146746759,2024-06-14,KGX,EDB,1900,2324,GR
202406176746722,2024-06-17,KGX,ABD,1600,2020,GR
202406186746722,2024-06-18,KGX,ABD,1600,2020,GR
202406196746722,2024-06-19,KGX,ABD,1600,2020,GR
202406206746722,2024-06-20,KGX,ABD,1600,2020,GR
202406216746722,2024-06-21,KGX,ABD,1600,2020,GR
202406176746839,2024-06-17,KGX,EDB,1630,2114,GR
202406186746839,2024-06-18,KGX,EDB,1630,2114,GR
202406196746839,2024-06-19,KGX,EDB,1630,2114,GR
202406206746839,2024-06-20,KGX,EDB,1630,2114,GR
202406216746839,2024-06-21,KGX,EDB,1630,2114,GR
202406176746786,2024-06-17,KGX,EDB,1700,2125,GR
202406186746786,2024-06-18,KGX,EDB,1700,2125,GR
202406196746786,2024-06-19,KGX,EDB,1700,2125,GR
202406206746786,2024-06-20,KGX,EDB,1700,2125,GR
202406216746786,2024-06-21,KGX,EDB,1700,2125,GR
202406176746693,2024-06-17,KGX,EDB,1730,2208,GR
202406186746693,2024-06-18,KGX,EDB,1730,2208,GR
202406196746693,2024-06-19,KGX,EDB,1730,2208,GR
202406206746693,2024-06-20,KGX,EDB,1730,2208,GR
202406216746693,2024-06-21,KGX,EDB,1730,2208,GR
202406176747075,2024-06-17,KGX,EDB,1800,2220,GR
202406186747075,2024-06-18,KGX,EDB,1800,2220,GR
202406196747075,2024-06-19,KGX,EDB,1800,2220,GR
202406206747075,2024-06-20,KGX,EDB,1800,2220,GR
202406216747075,2024-06-21,KGX,EDB,1800,2220,GR
202406176746690,2024-06-17,KGX,EDB,1830,2316,GR
202406186746690,2024-06-18,KGX,EDB,1830,2316,GR
202406196746690,2024-06-19,KGX,EDB,1830,2316,GR
202406206746690,2024-06-20,KGX,EDB,1830,2316,GR
202406216746690,2024-06-21,KGX,EDB,1830,2316,GR
202406176746759,2024-06-17,KGX,EDB,1900,2324,GR
202406186746759,2024-06-18,KGX,EDB,1900,2324,GR
202406196746759,2024-06-19,KGX,EDB,1900,2324,GR
202406206746759,2024-06-20,KGX,EDB,1900,2324,GR
202406216746759,2024-06-21,KGX,EDB,1900,2324,GR
202406246746722,2024-06-24,KGX,ABD,1600,2020,GR
202406256746722,2024-06-25,KGX,ABD,1600,2020,GR
202406266746722,2024-06-26,KGX,ABD,1600,2020,GR
202406276746722,2024-06-27,KGX,ABD,1600,2020,GR
202406286746722,2024-06-28,KGX,ABD,1600,2020,GR
202406246746839,2024-06-24,KGX,EDB,1630,2114,GR
202406256746839,2024-06-25,KGX,EDB,1630,2114,GR
202406266746839,2024-06-26,KGX,EDB,1630,2114,GR
202406276746839,2024-06-27,KGX,EDB,1630,2114,GR
202406286746839,2024-06-28,KGX,EDB,1630,2114,GR
202406246746786,2024-06-24,KGX,EDB,1700,2125,GR
202406256746786,2024-06-25,KGX,EDB,1700,2125,GR
202406266746786,2024-06-26,KGX,EDB,1700,2125,GR
202406276746786,2024-06-27,KGX,EDB,1700,2125,GR
202406286746786,2024-06-28,KGX,EDB,1700,2125,GR
202406246746693,2024-06-24,KGX,EDB,1730,2208,GR
202406256746693,2024-06-25,KGX,EDB,1730,2208,GR
202406266746693,2024-06-26,KGX,EDB,1730,2208,GR
202406276746693,2024-06-27,KGX,EDB,1730,2208,GR
202406286746693,2024-06-28,KGX,EDB,1730,2208,GR
202406246747075,2024-06-24,KGX,EDB,1800,2220,GR
202406256747075,2024-06-25,KGX,EDB,1800,2220,GR
202406266747075,2024-06-26,KGX,EDB,1800,2220,GR
202406276747075,2024-06-27,KGX,EDB,1800,2220,GR
202406286747075,2024-06-28,KGX,EDB,1800,2220,GR
202406246746690,2024-06-24,KGX,EDB,1830,2316,GR
202406256746690,2024-06-25,KGX,EDB,1830,2316,GR
202406266746690,2024-06-26,KGX,EDB,1830,2316,GR
202406276746690,2024-06-27,KGX,EDB,1830,2316,GR
202406286746690,2024-06-28,KGX,EDB,1830,2316,GR
202406246746759,2024-06-24,KGX,EDB,1900,2324,GR
202406256746759,2024-06-25,KGX,EDB,1900,2324,GR
202406266746759,2024-06-26,KGX,EDB,1900,2324,GR
202406276746759,2024-06-27,KGX,EDB,1900,2324,GR
202406286746759,2024-06-28,KGX,EDB,1900,2324,GR
202407016746722,2024-07-01,KGX,ABD,1600,2020,GR
202407026746722,2024-07-02,KGX,ABD,1600,2020,GR
202407036746722,2024-07-03,KGX,ABD,1600,2020,GR
202407046746722,2024-07-04,KGX,ABD,1600,2020,GR
202407056746722,2024-07-05,KGX,ABD,1600,2020,GR
202407016746839,2024-07-01,KGX,EDB,1630,2114,GR
202407026746839,2024-07-02,KGX,EDB,1630,2114,GR
202407036746839,2024-07-03,KGX,EDB,1630,2114,GR
202407046746839,2024-07-04,KGX,EDB,1630,2114,GR
202407056746839,2024-07-05,KGX,EDB,1630,2114,GR
202407016746786,2024-07-01,KGX,EDB,1700,2125,GR
202407026746786,2024-07-02,KGX,EDB,1700,2125,GR
202407036746786,2024-07-03,KGX,EDB,1700,2125,GR
202407046746786,2024-07-04,KGX,EDB,1700,2125,GR
202407056746786,2024-07-05,KGX,EDB,1700,2125,GR
202407016746693,2024-07-01,KGX,EDB,1730,2208,GR
202407026746693,2024-07-02,KGX,EDB,1730,2208,GR
202407036746693,2024-07-03,KGX,EDB,1730,2208,GR
202407046746693,2024-07-04,KGX,EDB,1730,2208,GR
202407056746693,2024-07-05,KGX,EDB,1730,2208,GR
202407016747075,2024-07-01,KGX,EDB,1800,2220,GR
202407026747075,2024-07-02,KGX,EDB,1800,2220,GR
202407036747075,2024-07-03,KGX,EDB,1800,2220,GR
202407046747075,2024-07-04,KGX,EDB,1800,2220,GR
202407056747075,2024-07-05,KGX,EDB,1800,2220,GR
202407016746690,2024-07-01,KGX,EDB,1830,2316,GR
202407026746690,2024-07-02,KGX,EDB,1830,2316,GR
202407036746690,2024-07-03,KGX,EDB,1830,2316,GR
202407046746690,2024-07-04,KGX,EDB,1830,2316,GR
202407056746690,2024-07-05,KGX,EDB,1830,2316,GR
202407016746759,2024-07-01,KGX,EDB,1900,2324,GR
202407026746759,2024-07-02,KGX,EDB,1900,2324,GR
202407036746759,2024-07-03,KGX,EDB,1900,2324,GR
202407046746759,2024-07-04,KGX,EDB,1900,2324,GR
202407056746759,2024-07-05,KGX,EDB,1900,2324,GR
202407086746722,2024-07-08,KGX,ABD,1600,2020,GR
202407096746722,2024-07-09,KGX,ABD,1600,2020,GR
202407106746722,2024-07-10,KGX,ABD,1600,2020,GR
202407116746722,2024-07-11,KGX,ABD,1600,2020,GR
202407126746722,2024-07-12,KGX,ABD,1600,2020,GR
202407086746839,2024-07-08,KGX,EDB,1630,2114,GR
202407096746839,2024-07-09,KGX,EDB,1630,2114,GR
202407106746839,2024-07-10,KGX,EDB,1630,2114,GR
202407116746839,2024-07-11,KGX,EDB,1630,2114,GR
202407126746839,2024-07-12,KGX,EDB,1630,2114,GR
202407086746786,2024-07-08,KGX,EDB,1700,2125,GR
202407096746786,2024-07-09,KGX,EDB,1700,2125,GR
202407106746786,2024-07-10,KGX,EDB,1700,2125,GR
202407116746786,2024-07-11,KGX,EDB,1700,2125,GR
202407126746786,2024-07-12,KGX,EDB,1700,2125,GR
202407086746693,2024-07-08,KGX,EDB,1730,2208,GR
202407096746693,2024-07-09,KGX,EDB,1730,2208,GR
202407106746693,2024-07-10,KGX,EDB,1730,2208,GR
202407116746693,2024-07-11,KGX,EDB,1730,2208,GR
202407126746693,2024-07-12,KGX,EDB,1730,2208,GR
202407086747075,2024-07-08,KGX,EDB,1800,2220,GR
202407096747075,2024-07-09,KGX,EDB,1800,2220,GR
202407106747075,2024-07-10,KGX,EDB,1800,2220,GR
202407116747075,2024-07-11,KGX,EDB,1800,2220,GR
202407126747075,2024-07-12,KGX,EDB,1800,2220,GR
202407086746690,2024-07-08,KGX,EDB,1830,2316,GR
202407096746690,2024-07-09,KGX,EDB,1830,2316,GR
202407106746690,2024-07-10,KGX,EDB,1830,2316,GR
202407116746690,2024-07-11,KGX,EDB,1830,2316,GR
202407126746690,2024-07-12,KGX,EDB,1830,2316,GR
202407086746759,2024-07-08,KGX,EDB,1900,2324,GR
202407096746759,2024-07-09,KGX,EDB,1900,2324,GR
202407106746759,2024-07-10,KGX,EDB,1900,2324,GR
202407116746759,2024-07-11,KGX,EDB,1900,2324,GR
202407126746759,2024-07-12,KGX,EDB,1900,2324,GR
202407156746722,2024-07-15,KGX,ABD,1600,2020,GR
202407166746722,2024-07-16,KGX,ABD,1600,2020,GR
202407176746722,2024-07-17,KGX,ABD,1600,2020,GR
202407186746722,2024-07-18,KGX,ABD,1600,2020,GR
202407196746722,2024-07-19,KGX,ABD,1600,2020,GR
202407156746839,2024-07-15,KGX,EDB,1630,2114,GR
202407166746839,2024-07-16,KGX,EDB,1630,2114,GR
202407176746839,2024-07-17,KGX,EDB,1630,2114,GR
202407186746839,2024-07-18,KGX,EDB,1630,2114,GR
202407196746839,2024-07-19,KGX,EDB,1630,2114,GR
202407156746786,2024-07-15,KGX,EDB,1700,2125,GR
